iter	Passed	Remaining
4784	29368	32007
4785	29374	32001
4786	29381	31996
4787	29389	31992
4788	29396	31986
4789	29403	31982
4790	29412	31978
4791	29418	31972
4792	29425	31967
4793	29433	31962
4794	29439	31956
4795	29446	31951
4796	29452	31945
4797	29460	31940
4798	29466	31935
4799	29474	31930
4800	29480	31924
4801	29487	31919
4802	29495	31914
4803	29501	31909
4804	29508	31904
4805	29515	31898
4806	29522	31893
4807	29529	31887
4808	29537	31884
4809	29544	31878
4810	29551	31873
4811	29555	31865
4812	29562	31859
4813	29569	31854
4814	29575	31847
4815	29581	31842
4816	29589	31837
4817	29596	31832
4818	29603	31827
4819	29611	31822
4820	29619	31819
4821	29626	31813
4822	29633	31808
4823	29640	31802
4824	29644	31794
4825	29651	31789
4826	29657	31783
4827	29665	31778
4828	29672	31773
4829	29678	31768
4830	29686	31763
4831	29690	31754
4832	29698	31750
4833	29704	31744
4834	29711	31739
4835	29715	31731
4836	29722	31725
4837	29729	31720
4838	29736	31714
4839	29743	31710
4840	29750	31704
4841	29756	31698
4842	29763	31693
4843	29770	31687
4844	29775	31680
4845	29782	31674
4846	29788	31669
4847	29796	31664
4848	29802	31659
4849	29810	31654
4850	29814	31645
4851	29822	31641
4852	29828	31635
4853	29835	31629
4854	29843	31625
4855	29849	31619
4856	29856	31614
4857	29863	31608
4858	29869	31602
4859	29875	31596
4860	29880	31589
4861	29888	31584
4862	29891	31576
4863	29897	31569
4864	29905	31565
4865	29909	31556
4866	29915	31550
4867	29923	31546
4868	29930	31540
4869	29937	31535
4870	29944	31530
4871	29950	31524
4872	29957	31518
4873	29963	31513
4874	29970	31507
4875	29977	31502
4876	29984	31497
4877	29991	31491
4878	29999	31487
4879	30006	31482
4880	30013	31477
4881	30020	31471
4882	30028	31467
4883	30037	31463
4884	30043	31458
4885	30051	31453
4886	30058	31448
4887	30065	31443
4888	30073	31439
4889	30081	31434
4890	30088	31429
4891	30095	31424
4892	30102	31419
4893	30108	31412
4894	30116	31408
4895	30122	31402
4896	30129	31396
4897	30135	31390
4898	30141	31384
4899	30148	31379
4900	30154	31373
4901	30162	31368
4902	30169	31363
4903	30176	31357
4904	30182	31351
4905	30189	31346
4906	30194	31339
4907	30200	31332
4908	30207	31327
4909	30215	31322
4910	30222	31317
4911	30228	31311
4912	30235	31305
4913	30242	31301
4914	30249	31295
4915	30256	31290
4916	30260	31282
4917	30267	31276
4918	30274	31271
4919	30281	31265
4920	30288	31260
4921	30294	31254
4922	30301	31249
4923	30308	31243
4924	30319	31242
4925	30325	31236
4926	30333	31231
4927	30339	31225
4928	30345	31220
4929	30352	31214
4930	30359	31208
4931	30366	31204
4932	30373	31198
4933	30379	31192
4934	30386	31186
4935	30392	31180
4936	30399	31175
4937	30405	31168
4938	30411	31162
4939	30419	31158
4940	30425	31152
4941	30433	31147
4942	30440	31142
4943	30449	31138
4944	30455	31133
4945	30463	31128
4946	30470	31123
4947	30477	31118
4948	30484	31112
4949	30491	31107
4950	30498	31102
4951	30504	31096
4952	30513	31092
4953	30520	31087
4954	30527	31081
4955	30533	31075
4956	30541	31071
4957	30548	31066
4958	30556	31061
4959	30562	31055
4960	30568	31049
4961	30576	31044
4962	30582	31038
4963	30589	31033
4964	30595	31026
4965	30603	31022
4966	30610	31016
4967	30616	31011
4968	30623	31005
4969	30630	31000
4970	30645	31003
4971	30654	31000
4972	30661	30994
4973	30668	30988
4974	30674	30983
4975	30680	30976
4976	30685	30968
4977	30691	30963
4978	30698	30956
4979	30705	30952
4980	30711	30946
4981	30719	30941
4982	30725	30934
4983	30731	30928
4984	30737	30922
4985	30743	30916
4986	30750	30910
4987	30756	30904
4988	30763	30898
4989	30769	30892
4990	30775	30886
4991	30782	30880
4992	30788	30874
4993	30794	30868
4994	30800	30861
4995	30806	30855
4996	30812	30849
4997	30819	30844
4998	30826	30838
4999	30832	30832
5000	30839	30827
5001	30848	30823
5002	30854	30817
5003	30861	30812
5004	30867	30806
5005	30874	30800
5006	30881	30794
5007	30885	30786
5008	30891	30780
5009	30897	30774
5010	30904	30768
5011	30910	30762
5012	30917	30756
5013	30920	30748
5014	30928	30743
5015	30934	30737
5016	30941	30731
5017	30947	30725
5018	30954	30720
5019	30961	30714
5020	30967	30708
5021	30974	30703
5022	30980	30697
5023	30987	30691
5024	30994	30686
5025	31001	30680
5026	31007	30674
5027	31011	30665
5028	31017	30660
5029	31024	30654
5030	31030	30648
5031	31038	30643
5032	31044	30636
5033	31051	30632
5034	31058	30627
5035	31065	30621
5036	31073	30617
5037	31080	30611
5038	31087	30605
5039	31094	30600
5040	31100	30594
5041	31106	30588
5042	31113	30582
5043	31117	30574
5044	31124	30569
5045	31130	30562
5046	31137	30557
5047	31142	30550
5048	31149	30544
5049	31155	30538
5050	31160	30531
5051	31173	30531
5052	31182	30528
5053	31189	30523
5054	31197	30518
5055	31203	30512
5056	31210	30506
5057	31216	30500
5058	31222	30494
5059	31230	30490
5060	31237	30484
5061	31244	30479
5062	31250	30472
5063	31254	30464
5064	31262	30460
5065	31270	30455
5066	31277	30450
5067	31283	30444
5068	31294	30442
5069	31300	30436
5070	31307	30430
5071	31313	30424
5072	31319	30418
5073	31326	30413
5074	31333	30407
5075	31340	30401
5076	31346	30396
5077	31352	30389
5078	31359	30383
5079	31365	30377
5080	31371	30371
5081	31378	30366
5082	31384	30359
5083	31391	30353
5084	31397	30347
5085	31404	30341
5086	31409	30335
5087	31415	30328
5088	31423	30324
5089	31429	30318
5090	31436	30312
5091	31442	30306
5092	31447	30298
5093	31453	30293
5094	31460	30287
5095	31468	30282
5096	31475	30277
5097	31483	30273
5098	31491	30268
5099	31498	30262
5100	31507	30259
5101	31511	30251
5102	31520	30247
5103	31529	30244
5104	31537	30240
5105	31546	30237
5106	31556	30234
5107	31565	30230
5108	31574	30227
5109	31583	30223
5110	31591	30219
5111	31599	30214
5112	31607	30210
5113	31612	30203
5114	31620	30198
5115	31629	30195
5116	31639	30193
5117	31648	30189
5118	31660	30188
5119	31665	30180
5120	31673	30176
5121	31682	30172
5122	31690	30168
5123	31697	30163
5124	31705	30158
5125	31712	30153
5126	31720	30148
5127	31729	30145
5128	31736	30140
5129	31744	30135
5130	31751	30130
5131	31759	30125
5132	31766	30120
5133	31774	30115
5134	31782	30111
5135	31790	30106
5136	31797	30101
5137	31805	30097
5138	31813	30092
5139	31821	30087
5140	31828	30082
5141	31835	30077
5142	31844	30073
5143	31852	30068
5144	31860	30065
5145	31869	30060
5146	31878	30057
5147	31887	30054
5148	31895	30049
5149	31904	30045
5150	31911	30040
5151	31919	30035
5152	31926	30030
5153	31934	30026
5154	31939	30018
5155	31947	30013
5156	31956	30010
5157	31964	30005
5158	31970	30000
5159	31978	29995
5160	31986	29990
5161	31990	29982
5162	31998	29978
5163	32006	29973
5164	32012	29967
5165	32020	29962
5166	32027	29957
5167	32032	29949
5168	32039	29944
5169	32047	29939
5170	32051	29931
5171	32058	29926
5172	32062	29918
5173	32070	29913
5174	32078	29909
5175	32086	29904
5176	32107	29911
5177	32114	29906
5178	32121	29901
5179	32129	29896
5180	32136	29891
5181	32143	29885
5182	32150	29879
5183	32153	29871
5184	32161	29866
5185	32168	29860
5186	32175	29855
5187	32182	29849
5188	32189	29844
5189	32195	29838
5190	32202	29832
5191	32209	29827
5192	32215	29820
5193	32219	29812
5194	32225	29806
5195	32232	29800
5196	32239	29795
5197	32246	29789
5198	32253	29784
5199	32259	29778
5200	32267	29773
5201	32273	29767
5202	32280	29761
5203	32287	29756
5204	32295	29751
5205	32303	29746
5206	32310	29741
5207	32317	29736
5208	32324	29730
5209	32331	29724
5210	32337	29719
5211	32344	29712
5212	32350	29707
5213	32357	29701
5214	32364	29695
5215	32370	29689
5216	32376	29683
5217	32382	29676
5218	32388	29670
5219	32396	29666
5220	32403	29660
5221	32409	29653
5222	32415	29647
5223	32419	29639
5224	32425	29632
5225	32429	29624
5226	32435	29618
5227	32442	29612
5228	32446	29604
5229	32452	29598
5230	32459	29592
5231	32465	29585
5232	32470	29579
5233	32477	29573
5234	32484	29567
5235	32490	29562
5236	32496	29555
5237	32504	29550
5238	32511	29545
5239	32518	29539
5240	32522	29531
5241	32528	29525
5242	32535	29519
5243	32542	29514
5244	32548	29508
5245	32552	29499
5246	32559	29494
5247	32565	29487
5248	32571	29481
5249	32578	29475
5250	32584	29469
5251	32591	29463
5252	32594	29455
5253	32600	29448
5254	32607	29442
5255	32613	29436
5256	32620	29430
5257	32626	29424
5258	32633	29419
5259	32640	29413
5260	32646	29406
5261	32653	29401
5262	32659	29395
5263	32665	29388
5264	32671	29382
5265	32678	29376
5266	32684	29370
5267	32690	29364
5268	32698	29359
5269	32705	29353
5270	32710	29347
5271	32717	29341
5272	32723	29335
5273	32729	29328
5274	32735	29322
5275	32741	29315
5276	32747	29309
5277	32753	29303
5278	32759	29296
5279	32766	29291
5280	32772	29284
5281	32778	29278
5282	32784	29272
5283	32790	29265
5284	32797	29260
5285	32803	29253
5286	32809	29247
5287	32816	29241
5288	32821	29234
5289	32828	29229
5290	32834	29222
5291	32839	29215
5292	32846	29209
5293	32852	29203
5294	32857	29196
5295	32864	29191
5296	32870	29184
5297	32878	29179
5298	32881	29170
5299	32887	29164
5300	32895	29159
5301	32901	29153
5302	32908	29147
5303	32915	29142
5304	32922	29137
5305	32928	29130
5306	32934	29124
5307	32941	29118
5308	32947	29111
5309	32952	29105
5310	32959	29099
5311	32965	29093
5312	32972	29087
5313	32978	29080
5314	32984	29074
5315	32990	29068
5316	32997	29062
5317	33001	29054
5318	33007	29048
5319	33013	29041
5320	33020	29036
5321	33026	29029
5322	33032	29023
5323	33038	29017
5324	33044	29010
5325	33050	29004
5326	33056	28998
5327	33062	28991
5328	33070	28986
5329	33076	28980
5330	33083	28975
5331	33090	28969
5332	33097	28964
5333	33104	28958
5334	33109	28951
5335	33116	28945
5336	33122	28939
5337	33128	28933
5338	33134	28926
5339	33139	28919
5340	33146	28913
5341	33152	28907
5342	33158	28901
5343	33166	28896
5344	33172	28890
5345	33179	28884
5346	33185	28878
5347	33191	28871
5348	33197	28865
5349	33203	28858
5350	33207	28851
5351	33214	28845
5352	33220	28839
5353	33227	28833
5354	33234	28828
5355	33240	28821
5356	33246	28815
5357	33252	28809
5358	33259	28803
5359	33265	28796
5360	33270	28789
5361	33277	28784
5362	33283	28778
5363	33291	28772
5364	33298	28767
5365	33305	28762
5366	33312	28756
5367	33317	28749
5368	33324	28744
5369	33330	28737
5370	33337	28731
5371	33343	28725
5372	33348	28718
5373	33354	28712
5374	33360	28705
5375	33366	28699
5376	33373	28693
5377	33379	28687
5378	33386	28681
5379	33392	28675
5380	33398	28669
5381	33405	28663
5382	33411	28657
5383	33418	28651
5384	33424	28645
5385	33430	28639
5386	33437	28633
5387	33443	28626
5388	33450	28620
5389	33456	28614
5390	33462	28608
5391	33469	28602
5392	33475	28596
5393	33481	28590
5394	33488	28584
5395	33492	28576
5396	33498	28570
5397	33513	28571
5398	33521	28566
5399	33528	28561
5400	33534	28554
5401	33540	28548
5402	33547	28543
5403	33554	28537
5404	33560	28531
5405	33566	28524
5406	33572	28518
5407	33579	28512
5408	33585	28506
5409	33591	28499
5410	33597	28493
5411	33602	28486
5412	33608	28480
5413	33614	28473
5414	33620	28467
5415	33627	28461
5416	33633	28454
5417	33639	28448
5418	33645	28442
5419	33651	28435
5420	33657	28430
5421	33663	28423
5422	33669	28416
5423	33676	28411
5424	33682	28405
5425	33689	28399
5426	33696	28393
5427	33700	28385
5428	33706	28379
5429	33712	28373
5430	33719	28367
5431	33726	28362
5432	33732	28355
5433	33739	28349
5434	33745	28343
5435	33752	28337
5436	33758	28331
5437	33763	28324
5438	33770	28319
5439	33776	28312
5440	33782	28306
5441	33790	28301
5442	33795	28294
5443	33802	28289
5444	33809	28282
5445	33815	28276
5446	33821	28270
5447	33826	28263
5448	33833	28257
5449	33839	28251
5450	33845	28244
5451	33852	28239
5452	33858	28232
5453	33865	28227
5454	33871	28220
5455	33877	28214
5456	33883	28208
5457	33889	28201
5458	33896	28196
5459	33902	28189
5460	33908	28183
5461	33915	28178
5462	33922	28172
5463	33930	28168
5464	33937	28162
5465	33943	28155
5466	33949	28149
5467	33956	28143
5468	33962	28137
5469	33969	28132
5470	33973	28124
5471	33980	28118
5472	33986	28111
5473	33990	28103
5474	33996	28097
5475	34004	28092
5476	34012	28088
5477	34019	28082
5478	34029	28079
5479	34035	28073
5480	34043	28068
5481	34050	28062
5482	34059	28058
5483	34065	28052
5484	34072	28047
5485	34078	28040
5486	34084	28034
5487	34091	28028
5488	34097	28022
5489	34105	28017
5490	34110	28010
5491	34118	28005
5492	34124	27999
5493	34130	27992
5494	34138	27987
5495	34143	27981
5496	34150	27974
5497	34156	27968
5498	34162	27962
5499	34169	27956
5500	34175	27950
5501	34181	27943
5502	34188	27938
5503	34194	27931
5504	34200	27925
5505	34207	27919
5506	34213	27913
5507	34219	27907
5508	34226	27902
5509	34233	27896
5510	34239	27889
5511	34245	27883
5512	34252	27878
5513	34258	27871
5514	34264	27865
5515	34270	27858
5516	34275	27851
5517	34282	27845
5518	34285	27837
5519	34291	27830
5520	34298	27825
5521	34303	27818
5522	34311	27812
5523	34317	27807
5524	34323	27800
5525	34331	27795
5526	34337	27789
5527	34341	27781
5528	34348	27775
5529	34354	27769
5530	34361	27763
5531	34366	27756
5532	34374	27751
5533	34380	27745
5534	34387	27739
5535	34394	27734
5536	34401	27728
5537	34405	27720
5538	34411	27714
5539	34418	27708
5540	34424	27702
5541	34428	27694
5542	34434	27687
5543	34440	27681
5544	34447	27676
5545	34454	27670
5546	34460	27664
5547	34466	27657
5548	34473	27651
5549	34478	27645
5550	34485	27638
5551	34491	27633
5552	34498	27627
5553	34505	27621
5554	34511	27615
5555	34519	27610
5556	34526	27604
5557	34534	27600
5558	34542	27595
5559	34546	27587
5560	34554	27582
5561	34560	27575
5562	34566	27570
5563	34572	27563
5564	34578	27557
5565	34582	27549
5566	34588	27542
5567	34594	27536
5568	34600	27530
5569	34604	27521
5570	34610	27515
5571	34616	27509
5572	34622	27502
5573	34628	27496
5574	34634	27490
5575	34640	27483
5576	34646	27477
5577	34649	27468
5578	34655	27462
5579	34662	27456
5580	34668	27450
5581	34673	27443
5582	34680	27437
5583	34686	27431
5584	34693	27425
5585	34699	27419
5586	34705	27412
5587	34711	27406
5588	34717	27400
5589	34724	27394
5590	34730	27387
5591	34735	27381
5592	34742	27375
5593	34753	27373
5594	34764	27370
5595	34772	27365
5596	34780	27360
5597	34786	27354
5598	34792	27348
5599	34798	27341
5600	34804	27335
5601	34810	27328
5602	34816	27322
5603	34823	27316
5604	34829	27310
5605	34837	27306
5606	34843	27299
5607	34850	27293
5608	34856	27287
5609	34862	27281
5610	34868	27274
5611	34874	27268
5612	34880	27261
5613	34884	27253
5614	34889	27247
5615	34895	27240
5616	34902	27234
5617	34908	27228
5618	34913	27221
5619	34920	27215
5620	34924	27207
5621	34929	27200
5622	34936	27195
5623	34942	27188
5624	34949	27182
5625	34953	27175
5626	34960	27169
5627	34967	27163
5628	34973	27157
5629	34979	27150
5630	34985	27144
5631	34990	27137
5632	34997	27131
5633	35003	27125
5634	35009	27118
5635	35015	27112
5636	35021	27106
5637	35027	27099
5638	35030	27091
5639	35036	27085
5640	35042	27078
5641	35048	27072
5642	35054	27066
5643	35061	27060
5644	35067	27053
5645	35072	27046
5646	35078	27040
5647	35084	27034
5648	35091	27027
5649	35094	27019
5650	35100	27013
5651	35105	27006
5652	35112	27000
5653	35117	26993
5654	35123	26986
5655	35129	26980
5656	35135	26974
5657	35141	26967
5658	35147	26961
5659	35154	26955
5660	35161	26950
5661	35167	26943
5662	35178	26941
5663	35184	26935
5664	35191	26929
5665	35197	26923
5666	35203	26916
5667	35209	26910
5668	35214	26903
5669	35223	26899
5670	35229	26892
5671	35235	26886
5672	35241	26879
5673	35244	26871
5674	35251	26865
5675	35257	26859
5676	35262	26852
5677	35269	26846
5678	35275	26840
5679	35281	26833
5680	35288	26827
5681	35293	26821
5682	35299	26814
5683	35305	26808
5684	35310	26801
5685	35317	26795
5686	35322	26788
5687	35328	26782
5688	35335	26776
5689	35339	26768
5690	35344	26761
5691	35351	26755
5692	35357	26749
5693	35363	26742
5694	35370	26737
5695	35376	26731
5696	35383	26725
5697	35389	26718
5698	35396	26713
5699	35401	26706
5700	35407	26700
5701	35414	26694
5702	35420	26687
5703	35426	26681
5704	35432	26675
5705	35438	26668
5706	35445	26663
5707	35450	26656
5708	35456	26649
5709	35462	26643
5710	35468	26637
5711	35475	26631
5712	35481	26625
5713	35484	26616
5714	35489	26609
5715	35495	26602
5716	35500	26595
5717	35506	26589
5718	35512	26583
5719	35518	26576
5720	35524	26570
5721	35531	26564
5722	35537	26558
5723	35543	26552
5724	35549	26545
5725	35552	26537
5726	35559	26531
5727	35562	26523
5728	35568	26516
5729	35575	26511
5730	35582	26505
5731	35589	26499
5732	35595	26493
5733	35601	26486
5734	35608	26481
5735	35613	26474
5736	35620	26468
5737	35626	26462
5738	35632	26455
5739	35638	26449
5740	35644	26443
5741	35651	26437
5742	35656	26430
5743	35662	26423
5744	35668	26417
5745	35673	26410
5746	35679	26404
5747	35685	26398
5748	35691	26391
5749	35697	26385
5750	35703	26378
5751	35708	26371
5752	35715	26365
5753	35720	26359
5754	35726	26352
5755	35733	26346
5756	35736	26338
5757	35742	26332
5758	35746	26324
5759	35753	26318
5760	35758	26311
5761	35765	26305
5762	35771	26299
5763	35779	26294
5764	35786	26289
5765	35792	26282
5766	35799	26277
5767	35805	26270
5768	35811	26264
5769	35816	26257
5770	35822	26250
5771	35829	26244
5772	35834	26238
5773	35840	26231
5774	35848	26226
5775	35854	26220
5776	35860	26214
5777	35866	26207
5778	35873	26201
5779	35879	26195
5780	35884	26188
5781	35891	26182
5782	35897	26176
5783	35903	26170
5784	35909	26164
5785	35915	26157
5786	35918	26149
5787	35925	26143
5788	35931	26136
5789	35937	26130
5790	35944	26125
5791	35950	26119
5792	35957	26113
5793	35963	26106
5794	35969	26100
5795	35975	26093
5796	35982	26088
5797	35986	26080
5798	35989	26072
5799	35996	26066
5800	36002	26059
5801	36008	26053
5802	36014	26047
5803	36021	26041
5804	36027	26035
5805	36034	26029
5806	36038	26021
5807	36044	26015
5808	36050	26009
5809	36055	26002
5810	36061	25996
5811	36067	25989
5812	36073	25982
5813	36078	25976
5814	36084	25969
5815	36090	25963
5816	36095	25956
5817	36101	25949
5818	36107	25943
5819	36113	25936
5820	36118	25930
5821	36125	25924
5822	36130	25917
5823	36136	25910
5824	36142	25904
5825	36148	25898
5826	36155	25892
5827	36161	25886
5828	36167	25879
5829	36170	25871
5830	36177	25865
5831	36184	25859
5832	36190	25853
5833	36196	25847
5834	36202	25841
5835	36208	25835
5836	36214	25828
5837	36220	25822
5838	36226	25815
5839	36233	25809
5840	36236	25801
5841	36241	25794
5842	36245	25786
5843	36251	25780
5844	36257	25774
5845	36263	25767
5846	36269	25761
5847	36275	25755
5848	36281	25749
5849	36287	25742
5850	36294	25736
5851	36300	25730
5852	36303	25722
5853	36309	25715
5854	36315	25709
5855	36321	25702
5856	36326	25696
5857	36332	25689
5858	36336	25681
5859	36342	25675
5860	36348	25669
5861	36354	25662
5862	36360	25656
5863	36368	25651
5864	36375	25645
5865	36378	25637
5866	36384	25631
5867	36390	25624
5868	36396	25618
5869	36402	25611
5870	36408	25605
5871	36414	25599
5872	36419	25592
5873	36426	25586
5874	36429	25577
5875	36434	25571
5876	36440	25564
5877	36446	25558
5878	36452	25552
5879	36458	25545
5880	36464	25539
5881	36469	25532
5882	36475	25526
5883	36481	25519
5884	36486	25512
5885	36492	25506
5886	36498	25499
5887	36504	25493
5888	36510	25486
5889	36515	25480
5890	36522	25474
5891	36527	25467
5892	36533	25461
5893	36539	25454
5894	36545	25448
5895	36550	25441
5896	36557	25435
5897	36563	25429
5898	36567	25421
5899	36573	25415
5900	36578	25408
5901	36584	25402
5902	36590	25395
5903	36596	25389
5904	36602	25383
5905	36608	25376
5906	36614	25370
5907	36620	25364
5908	36625	25357
5909	36629	25349
5910	36635	25342
5911	36640	25335
5912	36646	25329
5913	36653	25323
5914	36658	25317
5915	36664	25310
5916	36670	25304
5917	36676	25297
5918	36682	25291
5919	36687	25284
5920	36693	25278
5921	36699	25271
5922	36705	25265
5923	36711	25259
5924	36716	25252
5925	36720	25244
5926	36726	25237
5927	36732	25231
5928	36738	25225
5929	36744	25219
5930	36751	25213
5931	36757	25207
5932	36763	25200
5933	36769	25194
5934	36776	25189
5935	36782	25182
5936	36788	25176
5937	36795	25170
5938	36800	25163
5939	36806	25157
5940	36812	25151
5941	36818	25144
5942	36823	25137
5943	36829	25131
5944	36834	25124
5945	36841	25118
5946	36846	25111
5947	36852	25105
5948	36859	25099
5949	36862	25091
5950	36867	25084
5951	36873	25077
5952	36878	25071
5953	36884	25064
5954	36890	25058
5955	36895	25051
5956	36901	25044
5957	36906	25038
5958	36911	25031
5959	36918	25025
5960	36924	25018
5961	36929	25012
5962	36935	25005
5963	36941	24999
5964	36947	24992
5965	36953	24986
5966	36959	24980
5967	36966	24974
5968	36972	24968
5969	36978	24962
5970	36984	24955
5971	36990	24949
5972	36996	24942
5973	37002	24936
5974	37008	24930
5975	37014	24924
5976	37020	24917
5977	37026	24911
5978	37032	24904
5979	37037	24898
5980	37043	24891
5981	37049	24885
5982	37054	24878
5983	37060	24872
5984	37066	24866
5985	37072	24859
5986	37078	24853
5987	37084	24846
5988	37089	24839
5989	37095	24833
5990	37101	24827
5991	37106	24820
5992	37113	24814
5993	37118	24807
5994	37124	24801
5995	37130	24794
5996	37133	24786
5997	37140	24780
5998	37146	24774
5999	37151	24767
6000	37157	24761
6001	37172	24760
6002	37177	24754
6003	37183	24747
6004	37188	24740
6005	37194	24734
6006	37200	24727
6007	37206	24721
6008	37212	24715
6009	37217	24708
6010	37223	24702
6011	37230	24696
6012	37236	24689
6013	37242	24683
6014	37248	24677
6015	37254	24671
6016	37260	24664
6017	37265	24657
6018	37271	24651
6019	37277	24644
6020	37282	24638
6021	37289	24632
6022	37294	24625
6023	37300	24619
6024	37306	24612
6025	37311	24606
6026	37318	24600
6027	37324	24593
6028	37329	24587
6029	37336	24581
6030	37342	24574
6031	37348	24569
6032	37355	24563
6033	37361	24556
6034	37368	24551
6035	37375	24545
6036	37381	24539
6037	37387	24532
6038	37393	24526
6039	37400	24520
6040	37405	24514
6041	37411	24507
6042	37417	24501
6043	37423	24494
6044	37429	24488
6045	37434	24481
6046	37440	24475
6047	37446	24469
6048	37452	24462
6049	37458	24456
6050	37464	24449
6051	37469	24443
6052	37472	24435
6053	37478	24428
6054	37488	24424
6055	37495	24419
6056	37502	24413
6057	37508	24407
6058	37514	24400
6059	37520	24394
6060	37526	24387
6061	37532	24381
6062	37538	24375
6063	37544	24369
6064	37549	24362
6065	37553	24354
6066	37559	24348
6067	37565	24341
6068	37572	24336
6069	37578	24330
6070	37584	24323
6071	37590	24317
6072	37595	24310
6073	37601	24304
6074	37607	24297
6075	37612	24290
6076	37618	24284
6077	37622	24276
6078	37627	24269
6079	37633	24263
6080	37639	24257
6081	37644	24250
6082	37650	24244
6083	37656	24237
6084	37662	24231
6085	37668	24225
6086	37674	24218
6087	37680	24212
6088	37686	24206
6089	37692	24199
6090	37698	24193
6091	37704	24187
6092	37709	24180
6093	37715	24173
6094	37721	24167
6095	37725	24159
6096	37730	24153
6097	37736	24146
6098	37741	24140
6099	37747	24133
6100	37753	24127
6101	37759	24120
6102	37765	24114
6103	37774	24110
6104	37782	24105
6105	37787	24098
6106	37793	24091
6107	37799	24085
6108	37805	24079
6109	37811	24073
6110	37816	24066
6111	37822	24059
6112	37828	24053
6113	37834	24047
6114	37838	24039
6115	37844	24033
6116	37850	24026
6117	37855	24020
6118	37861	24014
6119	37867	24007
6120	37872	24000
6121	37878	23994
6122	37884	23987
6123	37890	23981
6124	37896	23975
6125	37902	23968
6126	37908	23962
6127	37913	23956
6128	37919	23949
6129	37925	23943
6130	37930	23936
6131	37936	23929
6132	37942	23923
6133	37948	23917
6134	37953	23910
6135	37959	23904
6136	37965	23897
6137	37970	23890
6138	38024	23914
6139	38030	23908
6140	38044	23906
6141	38049	23900
6142	38055	23894
6143	38061	23887
6144	38067	23881
6145	38074	23875
6146	38080	23869
6147	38087	23863
6148	38092	23856
6149	38098	23850
6150	38104	23843
6151	38109	23837
6152	38116	23831
6153	38122	23824
6154	38127	23818
6155	38134	23812
6156	38139	23805
6157	38144	23798
6158	38150	23792
6159	38157	23786
6160	38163	23780
6161	38169	23774
6162	38176	23767
6163	38182	23762
6164	38188	23755
6165	38194	23748
6166	38200	23742
6167	38203	23734
6168	38209	23728
6169	38215	23721
6170	38221	23715
6171	38226	23709
6172	38233	23702
6173	38238	23696
6174	38243	23689
6175	38249	23682
6176	38252	23674
6177	38258	23668
6178	38263	23661
6179	38269	23655
6180	38275	23649
6181	38281	23642
6182	38287	23636
6183	38294	23630
6184	38299	23623
6185	38305	23617
6186	38311	23611
6187	38316	23604
6188	38322	23597
6189	38328	23591
6190	38333	23584
6191	38339	23578
6192	38342	23570
6193	38348	23563
6194	38354	23557
6195	38359	23550
6196	38364	23543
6197	38371	23538
6198	38385	23536
6199	38391	23530
6200	38397	23523
6201	38403	23517
6202	38409	23511
6203	38415	23504
6204	38421	23498
6205	38427	23492
6206	38432	23485
6207	38438	23479
6208	38444	23472
6209	38449	23466
6210	38455	23459
6211	38460	23452
6212	38466	23446
6213	38471	23439
6214	38477	23433
6215	38483	23426
6216	38489	23420
6217	38494	23413
6218	38501	23407
6219	38506	23401
6220	38512	23394
6221	38518	23388
6222	38523	23381
6223	38529	23374
6224	38535	23369
6225	38541	23362
6226	38546	23355
6227	38552	23349
6228	38558	23342
6229	38564	23336
6230	38570	23330
6231	38576	23324
6232	38582	23318
6233	38588	23311
6234	38594	23305
6235	38598	23297
6236	38603	23291
6237	38609	23284
6238	38614	23277
6239	38620	23271
6240	38626	23265
6241	38631	23258
6242	38637	23251
6243	38643	23245
6244	38649	23239
6245	38653	23231
6246	38659	23225
6247	38665	23218
6248	38671	23212
6249	38677	23206
6250	38682	23199
6251	38687	23192
6252	38693	23186
6253	38699	23179
6254	38705	23173
6255	38710	23167
6256	38715	23160
6257	38721	23153
6258	38727	23147
6259	38732	23140
6260	38738	23134
6261	38744	23127
6262	38750	23121
6263	38756	23115
6264	38762	23108
6265	38767	23102
6266	38773	23096
6267	38780	23089
6268	38786	23083
6269	38792	23077
6270	38797	23070
6271	38804	23065
6272	38810	23058
6273	38815	23051
6274	38821	23045
6275	38827	23039
6276	38833	23032
6277	38839	23026
6278	38844	23019
6279	38850	23013
6280	38855	23006
6281	38861	23000
6282	38867	22993
6283	38872	22987
6284	38878	22980
6285	38884	22974
6286	38889	22967
6287	38895	22961
6288	38901	22955
6289	38907	22948
6290	38913	22942
6291	38918	22935
6292	38924	22929
6293	38932	22923
6294	38937	22917
6295	38940	22909
6296	38946	22903
6297	38952	22896
6298	38958	22889
6299	38964	22883
6300	38970	22877
6301	38974	22869
6302	38980	22863
6303	38986	22857
6304	38992	22851
6305	38999	22845
6306	39002	22837
6307	39008	22831
6308	39014	22824
6309	39019	22818
6310	39025	22811
6311	39030	22804
6312	39036	22798
6313	39042	22792
6314	39048	22785
6315	39053	22779
6316	39060	22773
6317	39065	22766
6318	39070	22759
6319	39074	22752
6320	39080	22746
6321	39085	22739
6322	39089	22731
6323	39095	22725
6324	39100	22718
6325	39106	22712
6326	39112	22705
6327	39118	22699
6328	39124	22693
6329	39129	22686
6330	39135	22679
6331	39140	22673
6332	39146	22666
6333	39152	22660
6334	39158	22654
6335	39163	22647
6336	39169	22641
6337	39175	22635
