iter	RMSE
4338	0.61418937
4339	0.6141892707
4340	0.6141892695
4341	0.614188727
4342	0.614188727
4343	0.6141886904
4344	0.6141886841
4345	0.6141886841
4346	0.6141886485
4347	0.6141886098
4348	0.614188433
4349	0.614188245
4350	0.6141881391
4351	0.6141875827
4352	0.6141875766
4353	0.6141875754
4354	0.6141874881
4355	0.6141845588
4356	0.6141845472
4357	0.6141843365
4358	0.6141832615
4359	0.6141832364
4360	0.6141831897
4361	0.614183142
4362	0.6141829308
4363	0.6141829153
4364	0.6141828919
4365	0.6141827913
4366	0.6141818158
4367	0.6141812155
4368	0.6141812155
4369	0.6141811736
4370	0.6141810325
4371	0.614181031
4372	0.6141809938
4373	0.6141808
4374	0.6141804414
4375	0.6141804053
4376	0.6141803544
4377	0.6141802319
4378	0.6141801777
4379	0.6141801751
4380	0.6141801111
4381	0.6141800896
4382	0.6141800326
4383	0.6141799078
4384	0.61417989
4385	0.6141797776
4386	0.614179755
4387	0.6141797334
4388	0.6141792245
4389	0.6141791396
4390	0.6141791243
4391	0.6141790909
4392	0.614179037
4393	0.614179037
4394	0.6141788821
4395	0.6141787314
4396	0.6141786882
4397	0.6141786406
4398	0.6141786118
4399	0.614178415
4400	0.614178206
4401	0.6141770107
4402	0.6141769338
4403	0.6141768711
4404	0.6141767915
4405	0.6141766864
4406	0.6141761918
4407	0.6141761562
4408	0.6141761203
4409	0.6141759296
4410	0.6141759245
4411	0.6141758362
4412	0.6141754428
4413	0.6141738403
4414	0.6141738048
4415	0.6141737442
4416	0.6141737192
4417	0.6141737151
4418	0.6141737083
4419	0.6141735134
4420	0.6141735134
4421	0.6141732864
4422	0.6141719047
4423	0.6141717933
4424	0.6141715699
4425	0.6141713449
4426	0.6141713066
4427	0.61417128
4428	0.6141712761
4429	0.6141712673
4430	0.6141708571
4431	0.6141708476
4432	0.6141707863
4433	0.6141707394
4434	0.6141706909
4435	0.6141705576
4436	0.6141698458
4437	0.6141698228
4438	0.6141696701
4439	0.6141696154
4440	0.6141691527
4441	0.6141690837
4442	0.6141690763
4443	0.6141688429
4444	0.6141687517
4445	0.6141686693
4446	0.6141686156
4447	0.6141654415
4448	0.6141652638
4449	0.6141649198
4450	0.6141647427
4451	0.6141646264
4452	0.614164616
4453	0.614164531
4454	0.614164531
4455	0.6141645139
4456	0.614164432
4457	0.614164432
4458	0.6141643524
4459	0.6141639777
4460	0.6141637249
4461	0.6141635716
4462	0.6141635547
4463	0.6141635017
4464	0.6141630288
4465	0.6141628722
4466	0.6141626683
4467	0.6141626275
4468	0.614162217
4469	0.6141620985
4470	0.6141620712
4471	0.6141618842
4472	0.6141613516
4473	0.6141612049
4474	0.6141611904
4475	0.6141611834
4476	0.6141611834
4477	0.6141610284
4478	0.6141609442
4479	0.6141606065
4480	0.6141605606
4481	0.6141604588
4482	0.6141601369
4483	0.6141601353
4484	0.6141600932
4485	0.6141600483
4486	0.6141600483
4487	0.6141599043
4488	0.6141596036
4489	0.6141592632
4490	0.6141591368
4491	0.6141588247
4492	0.6141588016
4493	0.6141587951
4494	0.6141587876
4495	0.6141587666
4496	0.6141587666
4497	0.6141584888
4498	0.6141582932
4499	0.61415824
4500	0.6141580079
4501	0.6141578489
4502	0.6141578175
4503	0.614157784
4504	0.6141577689
4505	0.6141576862
4506	0.6141576293
4507	0.6141573523
4508	0.6141573523
4509	0.6141569068
4510	0.61415688
4511	0.61415688
4512	0.6141568505
4513	0.6141561376
4514	0.6141561286
4515	0.6141560754
4516	0.614155928
4517	0.6141557815
4518	0.6141553338
4519	0.6141552984
4520	0.6141552969
4521	0.6141552943
4522	0.6141545397
4523	0.6141545237
4524	0.6141545138
4525	0.6141544716
4526	0.6141544442
4527	0.6141544386
4528	0.6141543967
4529	0.6141543826
4530	0.6141543659
4531	0.6141542949
4532	0.6141542789
4533	0.6141542451
4534	0.6141542451
4535	0.61415423
4536	0.6141541175
4537	0.6141537582
4538	0.6141536421
4539	0.6141536402
4540	0.6141535903
4541	0.6141535485
4542	0.6141533231
4543	0.6141533083
4544	0.6141533055
4545	0.6141532975
4546	0.6141524506
4547	0.6141522557
4548	0.6141522467
4549	0.6141520403
4550	0.6141516768
4551	0.6141516495
4552	0.614151328
4553	0.6141513214
4554	0.6141512964
4555	0.6141512456
4556	0.6141511856
4557	0.6141511763
4558	0.6141511004
4559	0.6141507571
4560	0.6141506074
4561	0.614150427
4562	0.614150412
4563	0.6141503152
4564	0.6141502246
4565	0.6141499766
4566	0.6141499054
4567	0.6141499027
4568	0.6141495563
4569	0.6141495563
4570	0.6141492627
4571	0.6141488437
4572	0.614147832
4573	0.6141475645
4574	0.6141474408
4575	0.6141473312
4576	0.6141472282
4577	0.6141471276
4578	0.6141470912
4579	0.6141470355
4580	0.614147004
4581	0.6141461444
4582	0.6141455688
4583	0.6141452868
4584	0.6141452298
4585	0.6141450244
4586	0.614145022
4587	0.6141445928
4588	0.6141443694
4589	0.6141443569
4590	0.6141443569
4591	0.6141443529
4592	0.6141442669
4593	0.6141436993
4594	0.6141435008
4595	0.6141433791
4596	0.6141433096
4597	0.6141432751
4598	0.6141428826
4599	0.6141428658
4600	0.6141427111
4601	0.6141426689
4602	0.6141426513
4603	0.6141422405
4604	0.6141419127
4605	0.614141633
4606	0.614141378
4607	0.6141412662
4608	0.6141409472
4609	0.6141409312
4610	0.6141396909
4611	0.6141396801
4612	0.61413966
4613	0.6141396242
4614	0.6141393969
4615	0.6141393284
4616	0.6141392454
4617	0.6141389829
4618	0.6141385742
4619	0.6141381034
4620	0.6141380887
4621	0.6141380887
4622	0.6141379934
4623	0.6141379815
4624	0.614137333
4625	0.6141373305
4626	0.6141371939
4627	0.6141371939
4628	0.6141370893
4629	0.6141370465
4630	0.6141368409
4631	0.6141367551
4632	0.6141367451
4633	0.6141367109
4634	0.6141366427
4635	0.6141358724
4636	0.614135846
4637	0.614135846
4638	0.6141350786
4639	0.614135048
4640	0.6141350407
4641	0.6141348246
4642	0.6141346349
4643	0.6141345894
4644	0.6141345066
4645	0.6141341244
4646	0.6141339485
4647	0.6141338681
4648	0.61413384
4649	0.6141337618
4650	0.6141337476
4651	0.6141337259
4652	0.6141330546
4653	0.614132956
4654	0.6141329362
4655	0.6141329045
4656	0.6141328419
4657	0.6141328339
4658	0.6141327185
4659	0.6141326337
4660	0.614132587
4661	0.6141325717
4662	0.6141324735
4663	0.6141323483
4664	0.6141322783
4665	0.6141321997
4666	0.6141321823
4667	0.6141317236
4668	0.614131483
4669	0.6141312258
4670	0.6141311144
4671	0.6141306877
4672	0.6141306877
4673	0.6141306871
4674	0.6141306795
4675	0.6141304824
4676	0.6141304824
4677	0.6141303561
4678	0.614130259
4679	0.6141300876
4680	0.6141300182
4681	0.6141298624
4682	0.6141297463
4683	0.6141295496
4684	0.6141295389
4685	0.6141295376
4686	0.6141295376
4687	0.6141295237
4688	0.6141295101
4689	0.6141295051
4690	0.6141294557
4691	0.6141292663
4692	0.6141292459
4693	0.6141291626
4694	0.6141291445
4695	0.6141291128
4696	0.6141285117
4697	0.6141284744
4698	0.6141284633
4699	0.6141284205
4700	0.6141284084
4701	0.6141283737
4702	0.614127793
4703	0.6141274149
4704	0.6141274075
4705	0.6141273473
4706	0.6141273472
4707	0.6141269301
4708	0.6141266582
4709	0.6141265932
4710	0.6141265391
4711	0.6141263149
4712	0.6141260468
4713	0.6141260468
4714	0.6141256023
4715	0.6141255534
4716	0.6141254979
4717	0.6141254644
4718	0.6141254055
4719	0.6141253108
4720	0.614125305
4721	0.6141251538
4722	0.6141251383
4723	0.6141248288
4724	0.6141247184
4725	0.6141246952
4726	0.6141244869
4727	0.6141240105
4728	0.6141239316
4729	0.6141239132
4730	0.6141239045
4731	0.6141238579
4732	0.6141237607
4733	0.614123716
4734	0.6141237152
4735	0.6141236942
4736	0.6141236738
4737	0.6141236722
4738	0.614123662
4739	0.6141235595
4740	0.6141235486
4741	0.6141235104
4742	0.6141230671
4743	0.6141230322
4744	0.6141228176
4745	0.6141228135
4746	0.6141227506
4747	0.6141226999
4748	0.6141226851
4749	0.614122671
4750	0.61412261
4751	0.6141225983
4752	0.6141225641
4753	0.6141225118
4754	0.6141224851
4755	0.6141224825
4756	0.6141224419
4757	0.6141224419
4758	0.6141224419
4759	0.614122411
4760	0.614122323
4761	0.6141221991
4762	0.6141220866
4763	0.6141217772
4764	0.6141212148
4765	0.6141211038
4766	0.6141208412
4767	0.6141205717
4768	0.6141205619
4769	0.6141201178
4770	0.6141194561
4771	0.6141189144
4772	0.614118853
4773	0.6141184918
4774	0.6141183246
4775	0.6141174421
4776	0.6141173111
4777	0.6141172952
4778	0.6141172307
4779	0.614117204
4780	0.6141168511
4781	0.6141163835
4782	0.6141160385
4783	0.6141160286
4784	0.614115916
4785	0.6141159128
4786	0.6141157255
4787	0.6141154202
4788	0.6141153217
4789	0.6141153074
4790	0.6141148216
4791	0.6141148097
4792	0.614114507
4793	0.6141143679
4794	0.6141143588
4795	0.614114202
4796	0.6141141417
4797	0.6141140152
4798	0.6141139189
4799	0.6141138619
4800	0.6141138159
4801	0.6141138057
4802	0.6141124822
4803	0.6141121526
4804	0.6141117306
4805	0.6141115839
4806	0.6141115236
4807	0.6141113702
4808	0.6141111267
4809	0.6141110723
4810	0.6141110695
4811	0.6141110695
4812	0.614110957
4813	0.6141109409
4814	0.6141109184
4815	0.614110908
4816	0.6141109028
4817	0.6141108841
4818	0.6141087038
4819	0.6141085284
4820	0.6141064874
4821	0.6141063306
4822	0.6141063296
4823	0.6141062676
4824	0.6141062676
4825	0.6141062119
4826	0.6141057741
4827	0.6141053593
4828	0.6141049729
4829	0.6141049195
4830	0.614104903
4831	0.614104903
4832	0.6141045139
4833	0.6141045047
4834	0.6141044458
4835	0.6141044458
4836	0.6141042009
4837	0.6141041631
4838	0.6141041501
4839	0.6141037592
4840	0.614103747
4841	0.6141036821
4842	0.6141035383
4843	0.614103523
4844	0.614103523
4845	0.6141029072
4846	0.6141028579
4847	0.6141027636
4848	0.6141021578
4849	0.6141021449
4850	0.6141021449
4851	0.6141021434
4852	0.6141021273
4853	0.6141021057
4854	0.6141017394
4855	0.614101723
4856	0.6141016399
4857	0.6141014634
4858	0.6141012989
4859	0.6141012988
4860	0.6141012948
4861	0.6141010515
4862	0.6141010515
4863	0.6141010442
4864	0.6141010376
4865	0.6141010376
4866	0.6141008126
4867	0.6141005231
4868	0.6141005065
4869	0.6141003436
4870	0.6140999356
4871	0.6140999274
4872	0.6140997163
4873	0.614099695
4874	0.614099683
4875	0.614099453
4876	0.6140992915
4877	0.6140992238
4878	0.6140985707
4879	0.6140984777
4880	0.6140983821
4881	0.614098341
4882	0.6140982889
4883	0.6140979999
4884	0.6140979805
4885	0.614097751
4886	0.6140977189
4887	0.614097292
4888	0.6140966733
4889	0.6140959259
4890	0.6140958885
4891	0.614095753
4892	0.6140957316
4893	0.6140957298
4894	0.614095702
4895	0.6140955246
4896	0.6140955186
4897	0.6140955105
4898	0.6140953964
4899	0.6140953525
4900	0.6140953359
4901	0.6140949916
4902	0.6140948888
4903	0.6140948649
4904	0.6140948178
4905	0.614094047
4906	0.614094047
4907	0.6140940462
4908	0.6140940383
4909	0.6140940229
4910	0.6140939599
4911	0.6140938547
4912	0.6140937458
4913	0.6140936588
4914	0.6140936312
4915	0.6140935903
4916	0.6140935903
4917	0.6140935847
4918	0.6140935467
4919	0.6140928812
4920	0.6140926907
4921	0.6140926892
4922	0.6140926837
4923	0.6140926425
4924	0.6140924246
4925	0.6140924129
4926	0.6140923322
4927	0.6140923154
4928	0.6140923106
4929	0.6140922884
4930	0.6140922638
4931	0.6140914626
4932	0.6140905701
4933	0.6140905577
4934	0.6140904851
4935	0.6140904596
4936	0.6140904529
4937	0.6140904412
4938	0.6140903761
4939	0.6140901744
4940	0.6140901376
4941	0.6140900718
4942	0.6140900169
4943	0.6140899399
4944	0.6140897615
4945	0.6140895835
4946	0.6140895792
4947	0.6140895752
4948	0.6140895585
4949	0.6140891778
4950	0.6140890143
4951	0.6140889159
4952	0.6140881013
4953	0.6140880257
4954	0.6140880187
4955	0.6140879439
4956	0.6140877154
4957	0.614087684
4958	0.6140874156
4959	0.614087402
4960	0.6140873848
4961	0.6140873018
4962	0.6140872202
4963	0.6140869169
4964	0.6140868845
4965	0.6140862881
4966	0.6140861547
4967	0.6140861419
4968	0.6140861405
4969	0.6140859397
4970	0.6140859311
4971	0.6140854349
4972	0.6140853819
4973	0.6140852492
4974	0.614085018
4975	0.6140849492
4976	0.6140849492
4977	0.6140849111
4978	0.6140848751
4979	0.6140845776
4980	0.6140844825
4981	0.6140844387
4982	0.6140844387
4983	0.6140844121
4984	0.6140844006
4985	0.6140841636
4986	0.6140841599
4987	0.61408388
4988	0.6140837739
4989	0.6140837615
4990	0.6140836721
4991	0.6140836292
4992	0.6140836212
4993	0.6140834365
4994	0.6140834001
4995	0.6140833924
4996	0.6140833871
4997	0.6140833707
4998	0.6140832683
4999	0.6140832448
5000	0.6140831861
5001	0.6140831021
5002	0.6140829484
5003	0.6140829352
5004	0.6140829158
5005	0.6140829089
5006	0.6140824757
5007	0.6140824756
5008	0.6140824273
5009	0.6140824262
5010	0.6140823609
5011	0.6140821408
5012	0.6140819462
5013	0.6140819462
5014	0.6140819425
5015	0.6140819412
5016	0.6140818913
5017	0.6140818542
5018	0.6140817784
5019	0.6140817576
5020	0.6140816624
5021	0.6140816071
5022	0.6140815798
5023	0.6140815779
5024	0.6140814167
5025	0.614081415
5026	0.6140811285
5027	0.6140811285
5028	0.6140804958
5029	0.6140799989
5030	0.6140799965
5031	0.6140799228
5032	0.6140798077
5033	0.6140797128
5034	0.6140794817
5035	0.6140793153
5036	0.6140792931
5037	0.6140792368
5038	0.614079199
5039	0.6140786997
5040	0.6140786989
5041	0.6140786789
5042	0.6140786278
5043	0.6140786278
5044	0.6140786233
5045	0.6140786233
5046	0.6140784647
5047	0.6140784643
5048	0.6140784636
5049	0.6140784535
5050	0.6140784473
5051	0.6140784065
5052	0.6140783284
5053	0.6140782309
5054	0.61407813
5055	0.6140781231
5056	0.6140780736
5057	0.6140780669
5058	0.6140778979
5059	0.614077881
5060	0.6140778095
5061	0.6140777868
5062	0.6140777832
5063	0.6140777832
5064	0.6140777347
5065	0.6140777306
5066	0.614077625
5067	0.6140776004
5068	0.6140772532
5069	0.6140771247
5070	0.6140770543
5071	0.6140766968
5072	0.6140766428
5073	0.6140766273
5074	0.6140764933
5075	0.6140752509
5076	0.6140747958
5077	0.6140747862
5078	0.6140747449
5079	0.6140744623
5080	0.6140744598
5081	0.6140743527
5082	0.6140729812
5083	0.614072922
5084	0.6140729176
5085	0.614072825
5086	0.6140728228
5087	0.6140728138
5088	0.6140726462
5089	0.6140726303
5090	0.6140725734
5091	0.6140723348
5092	0.6140723344
5093	0.6140723307
5094	0.6140720049
5095	0.6140718861
5096	0.6140718638
5097	0.6140717198
5098	0.6140717102
5099	0.6140716738
5100	0.6140716063
5101	0.6140716063
5102	0.6140716041
5103	0.6140714541
5104	0.61407139
5105	0.614071377
5106	0.6140713147
5107	0.6140713147
5108	0.6140707167
5109	0.6140706804
5110	0.6140706305
5111	0.6140704738
5112	0.6140694426
5113	0.6140694426
5114	0.6140694366
5115	0.6140691371
5116	0.6140686343
5117	0.6140685265
5118	0.6140682816
5119	0.6140682816
5120	0.614068018
5121	0.6140679616
5122	0.6140677897
5123	0.6140677076
5124	0.6140677072
5125	0.6140676992
5126	0.6140676374
5127	0.614067539
5128	0.6140671226
5129	0.6140669518
5130	0.6140669455
5131	0.6140668799
5132	0.6140668789
5133	0.6140667365
5134	0.6140664695
5135	0.6140664203
5136	0.6140663533
5137	0.6140662301
5138	0.6140661889
5139	0.6140661168
5140	0.6140661095
5141	0.6140660695
5142	0.6140656799
5143	0.6140656245
5144	0.614065571
5145	0.6140654794
5146	0.6140653088
5147	0.6140646714
5148	0.6140620439
5149	0.6140618759
5150	0.614060788
5151	0.6140607562
5152	0.6140607531
5153	0.6140606791
5154	0.6140606791
5155	0.6140605857
5156	0.6140604747
5157	0.6140603983
5158	0.6140603895
5159	0.6140602242
5160	0.6140601876
5161	0.6140601876
5162	0.6140601167
5163	0.6140599598
5164	0.6140599598
5165	0.614059518
5166	0.6140594818
5167	0.6140594818
5168	0.6140594604
5169	0.6140591458
5170	0.6140591458
5171	0.6140591352
5172	0.6140591352
5173	0.6140590998
5174	0.614059083
5175	0.6140590813
5176	0.6140590175
5177	0.6140590175
5178	0.6140589997
5179	0.6140587653
5180	0.6140586558
5181	0.6140586436
5182	0.6140586429
5183	0.6140586429
5184	0.614058613
5185	0.6140573298
5186	0.6140573137
5187	0.6140573021
5188	0.6140572828
5189	0.6140572336
5190	0.6140566966
5191	0.6140564399
5192	0.6140564329
5193	0.6140564329
5194	0.6140563816
5195	0.6140563344
5196	0.6140559766
5197	0.6140559508
5198	0.6140554706
5199	0.6140553877
5200	0.6140553818
5201	0.6140553783
5202	0.61405508
5203	0.6140549559
5204	0.6140544469
5205	0.61405434
5206	0.6140528324
5207	0.6140527888
5208	0.6140527462
5209	0.6140526319
5210	0.6140526176
5211	0.6140525995
5212	0.6140525991
5213	0.6140525651
5214	0.6140525219
5215	0.6140524649
5216	0.6140524579
5217	0.6140524005
5218	0.6140520392
5219	0.6140518353
5220	0.614051441
5221	0.6140514271
5222	0.6140513449
5223	0.6140513449
5224	0.6140513122
5225	0.6140513122
5226	0.6140512974
5227	0.6140509354
5228	0.6140509354
5229	0.6140508975
5230	0.6140508814
5231	0.6140508756
5232	0.6140508713
5233	0.6140507925
5234	0.6140507266
5235	0.6140506796
5236	0.6140506764
5237	0.6140506039
5238	0.6140502631
5239	0.6140500866
5240	0.6140500866
5241	0.6140500739
5242	0.6140500492
5243	0.614049595
5244	0.6140494544
5245	0.6140494544
5246	0.6140492944
5247	0.6140492213
5248	0.6140492182
5249	0.6140483806
5250	0.6140482831
5251	0.6140481581
5252	0.6140481581
5253	0.6140479679
5254	0.6140479412
5255	0.6140479235
5256	0.6140477814
5257	0.6140477478
5258	0.6140477313
5259	0.6140477181
5260	0.6140476863
5261	0.6140476736
5262	0.614047665
5263	0.6140473189
5264	0.6140472758
5265	0.6140468349
5266	0.6140468308
5267	0.6140463763
5268	0.614046317
5269	0.614046309
5270	0.6140463039
5271	0.6140462995
5272	0.6140461535
5273	0.6140461406
5274	0.6140461286
5275	0.6140461229
5276	0.6140460812
5277	0.6140448715
5278	0.6140448549
5279	0.6140447062
5280	0.6140445333
5281	0.6140444976
5282	0.6140444884
5283	0.61404442
5284	0.6140443824
5285	0.6140443315
5286	0.6140442997
5287	0.6140442471
5288	0.6140442393
5289	0.6140442006
5290	0.6140441925
5291	0.6140441898
5292	0.6140441788
5293	0.6140440015
5294	0.6140439986
5295	0.6140439827
5296	0.6140439802
5297	0.6140437233
5298	0.6140437233
5299	0.6140437053
5300	0.614043683
5301	0.6140436629
5302	0.6140434437
5303	0.6140434226
5304	0.6140431725
5305	0.614043031
5306	0.6140428505
5307	0.6140424817
5308	0.6140423865
5309	0.6140423843
5310	0.6140423454
5311	0.6140419124
5312	0.614041911
5313	0.6140419057
5314	0.6140418497
5315	0.6140417995
5316	0.6140414043
5317	0.6140414043
5318	0.6140412944
5319	0.614041059
5320	0.6140407256
5321	0.6140406832
5322	0.6140405872
5323	0.6140405726
5324	0.6140404721
5325	0.6140403909
5326	0.614040225
5327	0.6140401465
5328	0.6140397272
5329	0.614039623
5330	0.6140396079
5331	0.6140387214
5332	0.6140363442
5333	0.6140363042
5334	0.6140363041
5335	0.6140361441
5336	0.6140361176
5337	0.6140360649
5338	0.6140360593
5339	0.6140360408
5340	0.6140360286
5341	0.6140358873
5342	0.6140358283
5343	0.6140358061
5344	0.614035798
5345	0.6140357944
5346	0.614035414
5347	0.6140353803
5348	0.614035283
5349	0.6140352665
5350	0.6140352665
5351	0.6140348847
5352	0.6140348395
5353	0.6140348293
5354	0.6140341612
5355	0.6140341524
5356	0.6140341419
5357	0.6140340615
5358	0.614034038
5359	0.6140340325
5360	0.6140340304
5361	0.6140339767
5362	0.6140339687
5363	0.6140334202
5364	0.6140333927
5365	0.6140333827
5366	0.6140333366
5367	0.6140333318
5368	0.6140332387
5369	0.6140330984
5370	0.6140330644
5371	0.614032956
5372	0.6140329253
5373	0.6140329218
5374	0.6140328312
5375	0.6140328302
5376	0.6140327937
5377	0.6140325657
5378	0.6140325609
5379	0.6140325118
5380	0.6140323476
5381	0.6140323437
5382	0.6140323064
5383	0.6140321305
5384	0.6140321291
5385	0.6140320883
5386	0.6140320553
5387	0.6140320225
5388	0.6140320019
5389	0.6140318506
5390	0.6140315586
5391	0.6140315462
5392	0.614031303
5393	0.6140312955
5394	0.6140311995
5395	0.6140311995
5396	0.6140311884
5397	0.6140308571
5398	0.6140305183
5399	0.614030515
5400	0.6140304602
5401	0.6140304508
5402	0.6140304001
5403	0.6140303707
5404	0.6140302909
5405	0.6140302651
5406	0.614030158
5407	0.6140298123
5408	0.6140296669
5409	0.6140296553
5410	0.6140295068
5411	0.6140295045
5412	0.6140295041
5413	0.6140295033
5414	0.614029485
5415	0.614029479
5416	0.6140291944
5417	0.6140291884
5418	0.6140291818
5419	0.6140291676
5420	0.6140287022
5421	0.6140284863
5422	0.6140284851
5423	0.6140281809
5424	0.6140281786
5425	0.614027324
5426	0.6140265063
5427	0.6140265063
5428	0.6140264733
5429	0.6140264723
5430	0.6140263752
5431	0.6140263465
5432	0.6140262984
5433	0.6140262717
5434	0.6140262669
5435	0.6140260367
5436	0.6140260022
5437	0.6140260004
5438	0.6140259836
5439	0.6140259386
5440	0.6140259175
5441	0.6140258694
5442	0.6140258622
5443	0.6140239551
5444	0.6140239459
5445	0.6140239297
5446	0.6140238999
5447	0.6140238436
5448	0.6140238335
5449	0.6140237729
5450	0.6140236426
5451	0.6140236142
5452	0.6140235875
5453	0.614023456
5454	0.614023358
5455	0.6140232216
5456	0.6140231851
5457	0.6140231806
5458	0.6140231613
5459	0.6140231521
5460	0.6140231355
5461	0.6140231211
5462	0.6140230865
5463	0.614022925
5464	0.6140228712
5465	0.6140228191
5466	0.6140225937
5467	0.6140225423
5468	0.6140217843
5469	0.6140216819
5470	0.6140216819
5471	0.6140216636
5472	0.6140215991
5473	0.6140215991
5474	0.6140215537
5475	0.6140213134
5476	0.6140212163
5477	0.614020839
5478	0.6140208103
5479	0.614020802
5480	0.6140207863
5481	0.6140207686
5482	0.6140207532
5483	0.6140207327
5484	0.6140206625
5485	0.614020655
5486	0.6140206106
5487	0.6140205731
5488	0.614020476
5489	0.6140204165
5490	0.6140204127
5491	0.614020264
5492	0.6140201085
5493	0.6140199118
5494	0.6140196613
5495	0.6140196381
5496	0.6140195637
5497	0.6140195288
5498	0.6140194263
5499	0.6140194138
5500	0.6140192002
5501	0.6140191953
5502	0.6140191493
5503	0.6140191239
5504	0.6140190409
5505	0.6140189861
5506	0.6140186623
5507	0.6140186046
5508	0.6140182561
5509	0.6140182413
5510	0.6140181412
5511	0.6140180741
5512	0.6140179408
5513	0.6140179046
5514	0.6140178943
5515	0.6140178925
5516	0.6140178924
5517	0.6140178845
5518	0.6140178844
5519	0.6140178817
5520	0.6140178287
5521	0.6140178277
5522	0.6140178162
5523	0.6140178065
5524	0.6140177617
5525	0.6140177343
5526	0.6140176365
5527	0.6140176365
5528	0.6140175913
5529	0.6140175821
5530	0.6140175633
5531	0.6140175444
5532	0.6140170148
5533	0.614016959
5534	0.6140169434
5535	0.6140169387
5536	0.6140165426
5537	0.6140165426
5538	0.6140164742
5539	0.6140164707
5540	0.6140164635
5541	0.6140164635
5542	0.6140164376
5543	0.614016372
5544	0.614016369
5545	0.6140162019
5546	0.614016196
5547	0.6140161886
5548	0.6140155947
5549	0.6140145707
5550	0.6140145501
5551	0.6140145419
5552	0.6140144487
5553	0.6140143978
5554	0.6140143397
5555	0.6140143084
5556	0.6140142981
5557	0.6140142751
5558	0.6140141764
5559	0.6140141764
5560	0.6140141466
5561	0.6140141461
5562	0.6140140537
5563	0.6140134419
5564	0.6140134186
5565	0.6140134186
5566	0.6140133159
5567	0.6140132038
5568	0.6140131881
5569	0.6140131881
5570	0.614013137
5571	0.6140130845
5572	0.6140130831
5573	0.6140129763
5574	0.6140129615
5575	0.6140129393
5576	0.6140127754
5577	0.6140127754
5578	0.6140125374
5579	0.6140118669
5580	0.61401165
5581	0.614011639
5582	0.6140115879
5583	0.6140115623
5584	0.6140111261
5585	0.6140110826
5586	0.6140110609
5587	0.6140110605
5588	0.6140110531
5589	0.6140110512
5590	0.6140110469
5591	0.6140109779
5592	0.6140109674
5593	0.6140109662
5594	0.6140108972
5595	0.6140108711
5596	0.6140108481
5597	0.6140108332
5598	0.6140107834
5599	0.6140099981
5600	0.6140099924
5601	0.6140099917
5602	0.6140099629
5603	0.6140099624
5604	0.6140099591
5605	0.614009914
5606	0.6140099107
5607	0.6140098891
5608	0.6140098705
5609	0.6140097517
5610	0.6140096456
5611	0.6140095335
5612	0.6140094404
5613	0.6140094404
5614	0.6140094349
5615	0.6140094058
5616	0.6140090733
5617	0.6140076372
5618	0.6140076292
5619	0.6140075445
5620	0.6140075445
5621	0.614007464
5622	0.6140074576
5623	0.6140074067
5624	0.6140072051
5625	0.6140072051
5626	0.6140071515
5627	0.6140071253
5628	0.614006855
5629	0.6140068324
5630	0.6140068112
5631	0.6140067683
5632	0.6140067242
5633	0.614006318
5634	0.6140061853
5635	0.6140061812
5636	0.6140061733
5637	0.6140059053
5638	0.6140059053
5639	0.6140058608
5640	0.614005823
5641	0.6140058133
5642	0.614005341
5643	0.6140049878
5644	0.6140049863
5645	0.6140047877
5646	0.614004786
5647	0.6140047846
5648	0.6140047779
5649	0.6140047779
5650	0.6140047098
5651	0.6140047015
5652	0.6140045809
5653	0.6140045804
5654	0.6140045642
5655	0.6140045623
5656	0.6140045591
5657	0.6140045557
5658	0.6140044415
5659	0.6140036795
5660	0.6140035929
5661	0.614003577
5662	0.6140034122
5663	0.6140033922
5664	0.6140033865
5665	0.6140033361
5666	0.6140033189
5667	0.6140032825
5668	0.6140032785
5669	0.6140031891
5670	0.6140031641
5671	0.6140031594
5672	0.614003115
5673	0.614003115
5674	0.6140029184
5675	0.6140029075
5676	0.6140029036
5677	0.614002805
5678	0.614002798
5679	0.6140020664
5680	0.6140017692
5681	0.614001765
5682	0.6140016987
5683	0.614001695
5684	0.6140016943
5685	0.6140016808
5686	0.6140016634
5687	0.6140016028
5688	0.6140015756
5689	0.6140015756
5690	0.6140015717
5691	0.6140015358
5692	0.6140008409
5693	0.6140008227
5694	0.6140008164
5695	0.6140005757
5696	0.6140004027
5697	0.6140004018
5698	0.614000258
5699	0.6140002414
5700	0.613999509
5701	0.6139990817
5702	0.6139990688
5703	0.6139988375
5704	0.6139987927
5705	0.6139987557
5706	0.6139983584
5707	0.6139983502
5708	0.6139983286
5709	0.6139982801
5710	0.6139982412
5711	0.6139982277
5712	0.6139982066
5713	0.6139982066
5714	0.6139982066
5715	0.6139981947
5716	0.6139981931
5717	0.6139979722
5718	0.6139979493
5719	0.6139979329
5720	0.6139976028
5721	0.6139970531
5722	0.6139970491
5723	0.6139970199
5724	0.6139970073
5725	0.6139970073
5726	0.6139969895
5727	0.6139969895
5728	0.6139969763
5729	0.6139965991
5730	0.6139965469
5731	0.6139965396
5732	0.6139964722
5733	0.6139964693
5734	0.613996461
5735	0.6139964525
5736	0.6139964379
5737	0.6139963791
5738	0.6139963575
5739	0.6139963462
5740	0.6139963017
5741	0.613995981
5742	0.6139959757
5743	0.6139959351
5744	0.6139959309
5745	0.613995927
5746	0.6139959012
5747	0.6139958961
5748	0.6139958935
5749	0.6139958878
5750	0.6139958873
5751	0.6139958802
